SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
76265,8,2014/07/19 0:00,2013/12/31 0:00,2013/09/24 0:00,5,1,SO56370,,10-4030-026486,26486,,4,18231,18231,1,17241,939931Vi89477,,751.34,60.1072,18.7835,830.2307,,96240851-5F78-4476-BB1C-1AD12F2FCE12,00:00.0
76266,8,2014/07/19 0:00,2013/12/31 0:00,2013/09/24 0:00,5,1,SO56371,,10-4030-011990,11990,,9,23061,23061,1,15756,1040016Vi81471,9610,2369.96,189.5968,59.249,2618.8058,,9E6CF990-BFA7-4BAE-8A53-35F8C8889171,00:00.0
76267,8,2014/07/19 0:00,2013/12/31 0:00,2013/09/24 0:00,5,1,SO56372,,10-4030-023283,23283,,6,12425,12425,1,5580,640081Vi29221,9612,1249.84,99.9872,31.246,1381.0732,,502541B1-7BB8-4AC2-8075-D02DF761F44D,00:00.0
76268,8,2014/07/19 0:00,2013/12/31 0:00,2013/09/24 0:00,5,1,SO56373,,10-4030-025380,25380,,1,23053,23053,1,14977,1240124Vi77557,,1249.84,99.9872,31.246,1381.0732,,76DEDF2B-C198-4C82-927C-8CDC9A1C4CB6,00:00.0
76269,8,2014/07/19 0:00,2013/12/31 0:00,2013/09/24 0:00,5,1,SO56374,,10-4030-025656,25656,,10,24462,24462,1,16621,1142498Vi86032,9615,539.99,43.1992,13.4998,596.689,,BC821FF6-01CE-4280-BEBC-E058B5A23DDC,00:00.0
76270,8,2014/07/19 0:00,2013/12/31 0:00,2013/09/24 0:00,5,1,SO56375,,10-4030-025659,25659,,10,23479,23479,1,11566,342511Vi59766,9615,567.76,45.4208,14.194,627.3748,,2AD0B54F-8542-4D1C-B0E6-860F1B8EA03A,00:00.0
76271,8,2014/07/19 0:00,2013/12/31 0:00,2013/09/24 0:00,5,1,SO56376,,10-4030-012644,12644,,10,28794,28794,1,18039,743030Vi93640,9615,2419.06,193.5248,60.4765,2673.0613,,8C832E61-8C51-4AB8-A270-17CD5444275B,00:00.0
76272,8,2014/07/19 0:00,2013/12/31 0:00,2013/09/25 0:00,5,1,SO56377,,10-4030-012381,12381,,10,26136,26136,1,16606,916394Vi85965,9626,2338.97,187.1176,58.4743,2584.5619,,5906E38E-4317-4F4B-ADF5-940DD02ACC13,00:00.0
76273,8,2014/07/19 0:00,2013/12/31 0:00,2013/09/25 0:00,5,1,SO56378,,10-4030-012286,12286,,10,14975,14975,1,13405,516428Vi69436,9626,2405.47,192.4376,60.1368,2658.0444,,EEDFCAEF-C49E-4826-BDD7-43E069F2506B,00:00.0
76274,8,2014/07/19 0:00,2013/12/31 0:00,2013/09/25 0:00,5,1,SO56379,,10-4030-028597,28597,,4,20793,20793,1,12144,816770Vi62776,,7.95,0.636,0.1988,8.7848,,1C5B0763-0BE0-4F6F-A9CB-C9BFED4E8EED,00:00.0
76275,8,2014/07/19 0:00,2013/12/31 0:00,2013/09/25 0:00,5,1,SO56380,,10-4030-020250,20250,,9,13900,13900,1,8997,1017325Vi46388,9621,37.27,2.9816,0.9318,41.1834,,8F605929-AB7E-4F79-BDD3-0353F619C9CE,00:00.0
76276,8,2014/07/19 0:00,2013/12/31 0:00,2013/09/25 0:00,5,1,SO56381,,10-4030-016640,16640,,9,22564,22564,1,9024,1017354Vi46591,9621,69.97,5.5976,1.7493,77.3169,,253BBF8E-34DA-4460-AFD2-9199560109B5,00:00.0
76277,8,2014/07/19 0:00,2013/12/31 0:00,2013/09/25 0:00,5,1,SO56382,,10-4030-016919,16919,,9,12260,12260,1,8417,417514Vi43588,9621,56.97,4.5576,1.4243,62.9519,,57DCC790-1C96-4F28-9D3E-E0B5E27619AF,00:00.0
76278,8,2014/07/19 0:00,2013/12/31 0:00,2013/09/25 0:00,5,1,SO56383,,10-4030-022949,22949,,9,22371,22371,1,8287,417519Vi42938,9621,71.97,5.7576,1.7993,79.5269,,C94E4AA5-6BE8-444F-84B2-AC3C2E490D9C,00:00.0
76279,8,2014/07/19 0:00,2013/12/31 0:00,2013/09/25 0:00,5,1,SO56384,,10-4030-023424,23424,,9,12200,12200,1,3925,1017950Vi20678,9621,29.48,2.3584,0.737,32.5754,,FD45492D-1C99-4386-AF60-6CC1BFEE5F0A,00:00.0
76280,8,2014/07/19 0:00,2013/12/31 0:00,2013/09/25 0:00,5,1,SO56385,,10-4030-014860,14860,,9,19636,19636,1,2657,818026Vi13784,9621,39.98,3.1984,0.9995,44.1779,,C3A51B15-7055-4418-8F81-B017DBC0A7DD,00:00.0
76281,8,2014/07/19 0:00,2013/12/31 0:00,2013/09/25 0:00,5,1,SO56386,,10-4030-013617,13617,,9,20898,20898,1,15309,619023Vi79143,9621,62.94,5.0352,1.5735,69.5487,,984FB78D-B737-4E32-AFD6-B1B4C3672527,00:00.0
76282,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/22 0:00,5,1,SO56252,,10-4030-011374,11374,,8,24748,24748,1,3464,628997Vi18240,,68.97,5.5176,1.7243,76.2119,,E24684E2-AB70-4109-A1FB-A9C0F76DF038,00:00.0
76283,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/22 0:00,5,1,SO56253,,10-4030-011566,11566,,7,29648,29648,1,,,,7.28,0.5824,0.182,8.0444,,A0BB31F8-E3AB-47B0-B001-4E51FCF5D8F7,00:00.0
76284,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/22 0:00,5,1,SO56254,,10-4030-012202,12202,,6,22465,22465,1,8900,129338Vi45874,9590,42.28,3.3824,1.057,46.7194,,28640361-177C-405B-AFF6-45F92E7F6EE3,00:00.0
76285,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/22 0:00,5,1,SO56255,,10-4030-011971,11971,,4,19333,19333,1,3199,529559Vi16825,,74.98,5.9984,1.8745,82.8529,,E12C1B50-2EFB-4D3C-99BD-E656050CEC0C,00:00.0
76286,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/22 0:00,5,1,SO56256,,10-4030-015882,15882,,1,18101,18101,1,590,335839Vi3036,,589.47,47.1576,14.7368,651.3644,,120AE3B8-C3EC-4812-A51B-558D1655F776,00:00.0
76287,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/22 0:00,5,1,SO56257,,10-4030-027884,27884,,8,24163,24163,1,12870,537940Vi66568,,756.33,60.5064,18.9083,835.7447,,4F546757-F2E3-4FD6-938F-FC11EA8521AF,00:00.0
76288,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/22 0:00,5,1,SO56258,,10-4030-016712,16712,,9,14056,14056,1,1890,138080Vi9795,9588,839.48,67.1584,20.987,927.6254,,3B3F9624-F530-4792-ABE1-7B4AC578EEED,00:00.0
76289,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/22 0:00,5,1,SO56259,,10-4030-014129,14129,,9,28659,28659,1,16187,1138414Vi83760,9588,1700.99,136.0792,42.5248,1879.594,,E0661BC0-978C-44F8-B1DB-DE7A5C476BEF,00:00.0
76290,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/22 0:00,5,1,SO56260,,10-4030-019557,19557,,9,17605,17605,1,6751,538420Vi35108,9588,1779.97,142.3976,44.4993,1966.8669,,BCBA841D-7451-4E69-B55F-764481B94708,00:00.0
76291,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/22 0:00,5,1,SO56261,,10-4030-020999,20999,,9,19016,19016,1,5680,838576Vi29744,9588,553.97,44.3176,13.8493,612.1369,,56E4200B-E108-4EA0-88F5-7CB930B9A5C7,00:00.0
76292,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/22 0:00,5,1,SO56262,,10-4030-028210,28210,,9,27872,27872,1,1428,838607Vi7312,9588,564.48,45.1584,14.112,623.7504,,82294AD0-80F0-4E76-9EE6-189947C32E07,00:00.0
76293,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/22 0:00,5,1,SO56263,,10-4030-020987,20987,,9,20295,20295,1,9062,1238627Vi46783,9588,553.97,44.3176,13.8493,612.1369,,D86900C5-2C95-4A3E-A6F1-8CA1199986C6,00:00.0
76294,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/22 0:00,5,1,SO56264,,10-4030-029194,29194,,9,28747,28747,1,15848,1139047Vi81911,9588,2419.06,193.5248,60.4765,2673.0613,,BFBCBF15-EAE3-4E38-8368-B27C02E67AE9,00:00.0
76295,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/22 0:00,5,1,SO56265,,10-4030-019560,19560,,9,24007,24007,1,18761,1239409Vi97504,9588,2539.42,203.1536,63.4855,2806.0591,,E2D2A458-763C-4A00-9CCE-62CAA0EF289E,00:00.0
76296,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/22 0:00,5,1,SO56266,,10-4030-019576,19576,,9,19164,19164,1,16076,539412Vi83120,9588,2479.94,198.3952,61.9985,2740.3337,,25AFBF10-6DFE-4C72-B95D-1F901E757D9A,00:00.0
76297,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/22 0:00,5,1,SO56267,,10-4030-018929,18929,,9,29150,29150,1,,,9588,2451.3,196.104,61.2825,2708.6865,,D4D206BB-8F78-4977-9063-20F39DB79703,00:00.0
76298,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/22 0:00,5,1,SO56268,,10-4030-011472,11472,,9,11634,11634,1,1079,939676Vi5373,9588,2322.28,185.7824,58.057,2566.1194,,0A058294-A016-4373-AFF9-0BFECEE542FA,00:00.0
76299,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/22 0:00,5,1,SO56269,,10-4030-011151,11151,,9,23146,23146,1,13204,239997Vi68481,9588,2319.26,185.5408,57.9815,2562.7823,,FD40CFE6-8812-4D85-847C-C85EACCF584A,00:00.0
76300,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/22 0:00,5,1,SO56270,,10-4030-012346,12346,,9,27199,27199,1,19093,1239999Vi99220,9588,2354.98,188.3984,58.8745,2602.2529,,0589D9E3-A2CA-4132-BCDA-9E2BD0E8B221,00:00.0
76301,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/22 0:00,5,1,SO56271,,10-4030-021336,21336,,6,24989,24989,1,7646,841077Vi39614,9590,556.93,44.5544,13.9233,615.4077,,4CC9108A-3CC8-4386-9E48-0936750D5918,00:00.0
76302,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/22 0:00,5,1,SO56272,,10-4030-019891,19891,,1,29554,29554,1,,,,1174.48,93.9584,29.362,1297.8004,,B9DD6DB5-690C-45DD-8628-C2A1055FE764,00:00.0
76303,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56273,,10-4030-016346,16346,,9,24773,24773,1,17662,718276Vi91643,9599,6.28,0.5024,0.157,6.9394,,64FD88CA-6B3F-4C8E-9D58-A8DD1425ADFD,00:00.0
76304,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56274,,10-4030-028950,28950,,9,26039,26039,1,4015,1018392Vi21135,9599,44.98,3.5984,1.1245,49.7029,,89FDF341-1FE0-4F82-AB87-34385EB244DC,00:00.0
76305,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56275,,10-4030-028942,28942,,9,16923,16923,1,5806,118447Vi30295,9599,9.99,0.7992,0.2498,11.039,,E76616BB-A9C7-48BC-ADF5-62DAB281D315,00:00.0
76306,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56276,,10-4030-020852,20852,,10,12672,12672,1,15504,719101Vi80091,9604,1763.97,141.1176,44.0993,1949.1869,,E12DFF23-7FD6-4BB9-A893-D2845A78AF90,00:00.0
76307,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56277,,10-4030-012672,12672,,9,22327,22327,1,2954,219269Vi15445,9599,159,12.72,3.975,175.695,,4B4F9AB7-18E0-4E3E-91B3-3F4D482F2DC9,00:00.0
76308,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56278,,10-4030-017720,17720,,10,18834,18834,1,15723,519431Vi81280,9604,608.97,48.7176,15.2243,672.9119,,1B043EE9-07F8-4630-97D6-931226350AEF,00:00.0
76309,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56279,,10-4030-012333,12333,,7,17146,17146,1,14303,919795Vi74153,,2484.94,198.7952,62.1235,2745.8587,,63643B5F-111A-4912-85F0-40E8D854C1AF,00:00.0
76310,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56280,,10-4030-011653,11653,,1,11876,11876,1,18379,920636Vi95497,,53.99,4.3192,1.3498,59.659,,774E13CC-24BD-4B14-B1F9-0088581848A3,00:00.0
76311,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56281,,10-4030-011277,11277,,6,13890,13890,1,2233,620799Vi11678,9601,67.93,5.4344,1.6983,75.0627,,DCC832B3-64EF-483E-B44D-B83262C6E490,00:00.0
76312,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56282,,10-4030-011520,11520,,6,18281,18281,1,17652,1120857Vi91607,9601,63.47,5.0776,1.5868,70.1344,,7F6B11E4-292F-45F3-A74B-F143A85EE9E3,00:00.0
76313,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56283,,10-4030-011530,11530,,6,27981,27981,1,18732,120871Vi97375,9601,38.98,3.1184,0.9745,43.0729,,7FD24F4F-564E-44D6-B701-013C97ACD7BB,00:00.0
76314,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56284,,10-4030-011507,11507,,6,11681,11681,1,13908,1221089Vi72115,9601,63.97,5.1176,1.5993,70.6869,,1AC699A5-E20B-444C-A7A5-3F777FBB42D9,00:00.0
76315,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56285,,10-4030-027533,27533,,4,19138,19138,1,17582,921502Vi91302,,25.48,2.0384,0.637,28.1554,,AC1BB610-E4D7-42A7-B5A8-3BC6416010E5,00:00.0
76316,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56286,,10-4030-011698,11698,,6,26261,26261,1,8378,921996Vi43396,9601,49.48,3.9584,1.237,54.6754,,360D3D1A-09B2-4976-90B9-E161A030E2EC,00:00.0
76317,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56287,,10-4030-027046,27046,,4,17613,17613,1,8328,122163Vi43147,,36.27,2.9016,0.9068,40.0784,,460026FD-5C44-4A70-BB02-7AF9DFFF6C4F,00:00.0
76318,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56288,,10-4030-025434,25434,,4,25721,25721,1,7335,222347Vi38060,,38.88,3.1104,0.972,42.9624,,EB906CB1-7468-4FE0-BCCC-154D971E8305,00:00.0
76319,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56289,,10-4030-023793,23793,,1,15622,15622,1,154,222379Vi813,,38.88,3.1104,0.972,42.9624,,7C513412-F595-488B-8402-DEA8A276ECB6,00:00.0
76320,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56290,,10-4030-019839,19839,,6,13528,13528,1,3463,1022807Vi18238,9601,69.97,5.5976,1.7493,77.3169,,5B87C416-1C68-4643-B661-4C185F0DFF31,00:00.0
76321,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56291,,10-4030-015856,15856,,6,14487,14487,1,7090,1224212Vi36775,9601,78.98,6.3184,1.9745,87.2729,,59117A50-3813-4240-9266-1469EE3B62D4,00:00.0
76322,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56292,,10-4030-020352,20352,,1,16384,16384,1,2032,624297Vi10604,,78.98,6.3184,1.9745,87.2729,,FEE95266-9B34-48DD-A6E1-4323EDD1A1A4,00:00.0
76323,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56293,,10-4030-011808,11808,,6,25285,25285,1,10861,824340Vi56036,9601,94.48,7.5584,2.362,104.4004,,5DE04F25-0212-4AB5-AAFF-0713585B4C0C,00:00.0
76324,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56294,,10-4030-018520,18520,,4,21863,21863,1,15878,1024422Vi82027,,78.98,6.3184,1.9745,87.2729,,51BAAA36-B90B-4DA8-A6D2-7B1597F81B9B,00:00.0
76325,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56295,,10-4030-020748,20748,,1,12118,12118,1,16844,524608Vi87279,,123.98,9.9184,3.0995,136.9979,,3569F137-5AD3-4CC8-B12D-802DB9ED710B,00:00.0
76326,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56296,,10-4030-024773,24773,,6,28680,28680,1,9698,625694Vi49984,9601,7.28,0.5824,0.182,8.0444,,1AA3C228-4A3A-4211-8426-AB50FD98B2C1,00:00.0
76327,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56297,,10-4030-023716,23716,,6,26083,26083,1,16829,825742Vi87203,9601,26.97,2.1576,0.6743,29.8019,,AC10D94D-ABBB-4C2E-B94A-296F3FD0FF18,00:00.0
76328,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56298,,10-4030-014122,14122,,4,20191,20191,1,1991,426039Vi10350,,30.97,2.4776,0.7743,34.2219,,A0E17838-459D-43D2-965F-9D544E5E02A8,00:00.0
76329,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56299,,10-4030-016048,16048,,8,21126,21126,1,8919,926321Vi45981,,39.98,3.1984,0.9995,44.1779,,736D4703-3D0A-4640-A67B-32BC771BB0C9,00:00.0
76330,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56300,,10-4030-019317,19317,,7,19238,19238,1,6324,727118Vi32835,,4.99,0.3992,0.1248,5.514,,E74F6301-7E2F-42F6-A2F3-B3E34DCF4EB5,00:00.0
76331,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56301,,10-4030-016469,16469,,7,17435,17435,1,5544,227204Vi29040,,63.97,5.1176,1.5993,70.6869,,473B2BA3-E18B-4052-8912-2DA00651E44F,00:00.0
76332,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56302,,10-4030-019375,19375,,8,21849,21849,1,14782,927460Vi76595,,120.46,9.6368,3.0115,133.1083,,6C718427-3563-45F5-A979-0D6F7295D107,00:00.0
76333,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56303,,10-4030-021084,21084,,7,16049,16049,1,1780,1027510Vi9189,,27.77,2.2216,0.6943,30.6859,,41367380-369D-49F7-8D6B-0818FA9E83EB,00:00.0
76334,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56304,,10-4030-021075,21075,,8,25010,25010,1,6878,1227557Vi35859,,59.98,4.7984,1.4995,66.2779,,2288CFC1-4479-4D9E-B2FB-01DD5E522518,00:00.0
76335,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56305,,10-4030-024572,24572,,8,19023,19023,1,9286,727584Vi47904,,3.99,0.3192,0.0998,4.409,,6563ECCE-6B43-4220-8D09-8FFA5DF73FA5,00:00.0
76336,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56306,,10-4030-021121,21121,,7,24522,24522,1,13469,727914Vi69782,,21.49,1.7192,0.5373,23.7465,,91C0CA23-3DEC-45FE-A3CB-0068131385F2,00:00.0
76337,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56307,,10-4030-026990,26990,,8,19223,19223,1,7110,228129Vi36876,,23.78,1.9024,0.5945,26.2769,,DDBF2DE7-82D6-4D2B-B240-402C290EC254,00:00.0
76338,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56308,,10-4030-012191,12191,,4,16380,16380,1,9523,629752Vi49090,,125.47,10.0376,3.1368,138.6444,,23B12B70-A7BD-453C-BD54-040047C47334,00:00.0
76339,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56309,,10-4030-012659,12659,,7,23128,23128,1,500,830694Vi2599,,73.97,5.9176,1.8493,81.7369,,95251316-3E48-457B-8358-457E8511B950,00:00.0
76340,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56310,,10-4030-012268,12268,,8,22264,22264,1,9165,1130777Vi47313,,49.99,3.9992,1.2498,55.239,,CF1EC396-F0BB-4EE5-B8F1-96694E10A94A,00:00.0
76341,8,2014/07/20 0:00,2014/01/01 0:00,2013/09/23 0:00,5,1,SO56311,,10-4030-011580,11580,,10,13422,13422,1,2038,630839Vi10636,9604,34.99,2.7992,0.8748,38.664,,498B06B7-3BD7-45AA-B1CB-A48A29654862,00:00.0
76342,8,2014/07/21 0:00,2014/01/02 0:00,2013/09/21 0:00,5,1,SO56202,,10-4030-025347,25347,,6,29450,29450,1,,,9579,59.98,4.7984,1.4995,66.2779,,098BF71E-3C1C-47AD-8686-42A658278142,00:00.0
76343,8,2014/07/21 0:00,2014/01/02 0:00,2013/09/21 0:00,5,1,SO56203,,10-4030-017170,17170,,4,28927,28927,1,12271,225413Vi63443,,13.98,1.1184,0.3495,15.4479,,490B501B-9529-4748-93CC-6CBA545B17EF,00:00.0
76344,8,2014/07/21 0:00,2014/01/02 0:00,2013/09/21 0:00,5,1,SO56204,,10-4030-015385,15385,,1,29106,29106,1,8046,125502Vi41718,,7.28,0.5824,0.182,8.0444,,023FE7D4-D746-4063-BE1A-C93392FBAA4C,00:00.0
76345,8,2014/07/21 0:00,2014/01/02 0:00,2013/09/21 0:00,5,1,SO56205,,10-4030-014903,14903,,4,12019,12019,1,17285,225726Vi89748,,61.96,4.9568,1.549,68.4658,,A7677BC1-FB62-4102-8711-E86812D27F9F,00:00.0
76346,8,2014/07/21 0:00,2014/01/02 0:00,2013/09/21 0:00,5,1,SO56206,,10-4030-014828,14828,,8,23781,23781,1,7602,326071Vi39385,,75.97,6.0776,1.8993,83.9469,,D1A3759A-7ECB-4430-A309-365B54AB9A96,00:00.0
76347,8,2014/07/21 0:00,2014/01/02 0:00,2013/09/21 0:00,5,1,SO56207,,10-4030-017895,17895,,10,24936,24936,1,17070,726995Vi88649,9582,29.98,2.3984,0.7495,33.1279,,CA522B78-3A6F-49D2-8C45-4EFC78045F22,00:00.0
76348,8,2014/07/21 0:00,2014/01/02 0:00,2013/09/21 0:00,5,1,SO56208,,10-4030-019328,19328,,10,29477,29477,1,,,9582,27.28,2.1824,0.682,30.1444,,01A3DAFA-3C67-49C1-958F-7FB4C8F4B5D7,00:00.0
76349,8,2014/07/21 0:00,2014/01/02 0:00,2013/09/21 0:00,5,1,SO56209,,10-4030-026889,26889,,8,27843,27843,1,11591,827743Vi59910,,30.48,2.4384,0.762,33.6804,,CB750490-FD2F-49C5-A99B-64845B05F07C,00:00.0
76350,8,2014/07/21 0:00,2014/01/02 0:00,2013/09/21 0:00,5,1,SO56210,,10-4030-017879,17879,,10,23694,23694,1,2189,528960Vi11403,9582,54.98,4.3984,1.3745,60.7529,,CF023B7C-24E0-4C96-B925-C0D0A9BA1B88,00:00.0
76351,8,2014/07/21 0:00,2014/01/02 0:00,2013/09/21 0:00,5,1,SO56211,,10-4030-013227,13227,,4,27357,27357,1,17992,1029791Vi93352,,71.97,5.7576,1.7993,79.5269,,20B94578-6009-4C17-B80B-643947D4D62E,00:00.0
76352,8,2014/07/21 0:00,2014/01/02 0:00,2013/09/21 0:00,5,1,SO56212,,10-4030-021768,21768,,6,23148,23148,1,4319,535836Vi22686,9579,539.99,43.1992,13.4998,596.689,,98FBF8D8-CEEF-4448-B56E-9E91D381BCBB,00:00.0
76353,8,2014/07/21 0:00,2014/01/02 0:00,2013/09/21 0:00,5,1,SO56213,,10-4030-015865,15865,,4,16507,16507,1,10755,435837Vi55518,,633.96,50.7168,15.849,700.5258,,4152C718-17A2-4EFF-B3DE-F6151327B4B5,00:00.0
76354,8,2014/07/21 0:00,2014/01/02 0:00,2013/09/21 0:00,5,1,SO56214,,10-4030-013189,13189,,4,25517,25517,1,13090,1237173Vi67755,,2322.28,185.7824,58.057,2566.1194,,661F6EDA-97B2-4F14-845E-1CD4240388D0,00:00.0
76355,8,2014/07/21 0:00,2014/01/02 0:00,2013/09/21 0:00,5,1,SO56215,,10-4030-029293,29293,,9,21653,21653,1,10260,1139001Vi52962,9577,2384.07,190.7256,59.6018,2634.3974,,304F6039-AD59-49C9-8D12-4AACC5BA319E,00:00.0
76356,8,2014/07/21 0:00,2014/01/02 0:00,2013/09/21 0:00,5,1,SO56216,,10-4030-019556,19556,,9,12615,12615,1,4798,1139406Vi25164,9577,2457.33,196.5864,61.4333,2715.3497,,02B230BE-FC0B-49C4-B7A7-E0CC1D17BAB7,00:00.0
76357,8,2014/07/21 0:00,2014/01/02 0:00,2013/09/21 0:00,5,1,SO56217,,10-4030-026344,26344,,4,11757,11757,1,17985,139976Vi93314,,742.35,59.388,18.5588,820.2968,,6E62D2C9-5DBC-4FB4-A6EA-C6CAAD021B7B,00:00.0
76358,8,2014/07/21 0:00,2014/01/02 0:00,2013/09/21 0:00,5,1,SO56218,,10-4030-012340,12340,,9,27689,27689,1,1219,440029Vi6189,9577,2318.96,185.5168,57.974,2562.4508,,51A135AF-B1E3-4141-AAEB-A71AE4834D11,00:00.0
76359,8,2014/07/21 0:00,2014/01/02 0:00,2013/09/21 0:00,5,1,SO56219,,10-4030-024348,24348,,4,20309,20309,1,3364,440871Vi17730,,2443.55,195.484,61.0888,2700.1228,,C94522C5-17A3-4DAD-8437-90CA347401D7,00:00.0
76360,8,2014/07/21 0:00,2014/01/02 0:00,2013/09/21 0:00,5,1,SO56220,,10-4030-024819,24819,,1,14262,14262,1,10371,740877Vi53508,,2393.06,191.4448,59.8265,2644.3313,,EB382F85-8532-4F3D-8F74-21EF26354456,00:00.0
76361,8,2014/07/21 0:00,2014/01/02 0:00,2013/09/21 0:00,5,1,SO56221,,10-4030-022879,22879,,4,16289,16289,1,10636,341059Vi54814,,562.96,45.0368,14.074,622.0708,,5E7A753F-C063-4CED-98B4-0C31161F2983,00:00.0
76362,8,2014/07/21 0:00,2014/01/02 0:00,2013/09/21 0:00,5,1,SO56222,,10-4030-022088,22088,,4,22134,22134,1,9952,241061Vi51187,,570.47,45.6376,14.2618,630.3694,,60115265-EF0A-4BF4-AD9D-1A785F6AB4FE,00:00.0
76363,8,2014/07/21 0:00,2014/01/02 0:00,2013/09/21 0:00,5,1,SO56223,,10-4030-023760,23760,,10,13476,13476,1,17765,942187Vi92145,9582,1183.47,94.6776,29.5868,1307.7344,,84665195-D29E-48E9-A52E-AC86E55FF094,00:00.0
76364,8,2014/07/21 0:00,2014/01/02 0:00,2013/09/21 0:00,5,1,SO56224,,10-4030-024153,24153,,7,23028,23028,1,10972,842684Vi56584,,2418.05,193.444,60.4513,2671.9453,,3D198F87-927F-4073-9269-AEADF0A8068C,00:00.0
